ID_OBS;FECHA;TRMax;TRMin
8231;03/10/2018;28,1;7,9
8233;03/10/2018;25,89;2,9
8235;03/10/2018;25,89;3,79
8261;03/10/2018;30,5;12,39
8279;03/10/2018;28,29;9,69
8285;03/10/2018;27,5;14,8
8306;03/10/2018;24,79;13
8330;03/10/2018;32,29;9,6
8348;03/10/2018;28,6;8,89
8383;03/10/2018;31,2;16,2
8391;03/10/2018;32,9;14,69
8410;03/10/2018;32,5;13,8
8417;03/10/2018;27,89;15,1
8419;03/10/2018;28,79;9,1
8430;03/10/2018;29,5;15,8
8451;03/10/2018;32;13,89
8452;03/10/2018;28,2;21,39
8482;03/10/2018;26,39;19,2
8487;03/10/2018;26,29;17,39
60015;03/10/2018;25,39;16,39
60020;03/10/2018;27,79;20,89
8001;04/10/2018;25,79;15,39
8008;04/10/2018;30,39;6
8015;04/10/2018;25,89;11,6
8023;04/10/2018;17,89;14,19
8025;04/10/2018;26,29;9,39
8032;04/10/2018;26,2;-1,7
8042;04/10/2018;28,79;11,8
8048;04/10/2018;32,79;9,19
8055;04/10/2018;27,1;7,69
8075;04/10/2018;26,1;5,59
8085;04/10/2018;27,7;6,8
8091;04/10/2018;26,39;6,4
8094;04/10/2018;25,2;11,19
8112;04/10/2018;25,29;9,69
8117;04/10/2018;18,89;7,5
8141;04/10/2018;26,6;8,5
8148;04/10/2018;25,7;6,5
8160;04/10/2018;27,29;12,8
8171;04/10/2018;27,29;10,19
8175;04/10/2018;25,89;13,6
8181;04/10/2018;25,5;15,8
8184;04/10/2018;27,29;9
8213;04/10/2018;25,79;10,19
8221;04/10/2018;28,5;9,1
8231;04/10/2018;27,6;9
8233;04/10/2018;27,79;4,4
8235;04/10/2018;27;5
8261;04/10/2018;31;13,1
8279;04/10/2018;29;10,69
8285;04/10/2018;26,29;15,89
8306;04/10/2018;27,6;13,1
8330;04/10/2018;32,9;10,69
8348;04/10/2018;29,79;10,5
8383;04/10/2018;32,9;15,1
8391;04/10/2018;33,9;15,69
8410;04/10/2018;32,9;13,6
8417;04/10/2018;28,2;15,6
8419;04/10/2018;29;10,19
8430;04/10/2018;29,39;15,19
8451;04/10/2018;33,7;11,89
8452;04/10/2018;29,1;19,89
8482;04/10/2018;26;15,3
8487;04/10/2018;26,1;16,7
60015;04/10/2018;26;15,1
60020;04/10/2018;28,39;20,89
8001;05/10/2018;19,1;13,5
8008;05/10/2018;27,6;6,59
8015;05/10/2018;24,79;12,6
8023;05/10/2018;20;14,1
8025;05/10/2018;29,7;11,3
8032;05/10/2018;25,7;1,39
8042;05/10/2018;24,29;11
8048;05/10/2018;30,1;8,8
8055;05/10/2018;25,79;10
8075;05/10/2018;26,7;3
8085;05/10/2018;27,6;8,1
8091;05/10/2018;25,6;9,89
8094;05/10/2018;24,7;12,8
8112;05/10/2018;24,2;10,5
8117;05/10/2018;17,2;6,09
8141;05/10/2018;28,29;7
8148;05/10/2018;26,5;7,4
8160;05/10/2018;27,1;13,5
8171;05/10/2018;27,7;12,3
8175;05/10/2018;25,89;14,1
8181;05/10/2018;25,1;16
8184;05/10/2018;27,89;10,3
8213;05/10/2018;26,5;10,69
8221;05/10/2018;28;9,89
8231;05/10/2018;27,5;10,6
8233;05/10/2018;27;9,69
8235;05/10/2018;27;9,3
8261;05/10/2018;30,79;15,19
8279;05/10/2018;28,6;11,5
8285;05/10/2018;25,79;17
8306;05/10/2018;27,7;14,3
8330;05/10/2018;31,79;12,1
8348;05/10/2018;29,89;10,89
8383;05/10/2018;31,39;14,8
8391;05/10/2018;34,09;15,89
8410;05/10/2018;33,29;13,39
8417;05/10/2018;28,7;16,1
8419;05/10/2018;28,89;8,69
8430;05/10/2018;28,89;16,2
8451;05/10/2018;32,9;14,3
8452;05/10/2018;28;21,2
8482;05/10/2018;26,29;14,8
8487;05/10/2018;27,29;18,29
60015;05/10/2018;24,5;14,39
60020;05/10/2018;26,89;21,5
8001;06/10/2018;17,29;13,1
8008;06/10/2018;16,2;6,3
8015;06/10/2018;17,7;9,3
8023;06/10/2018;20,89;12,39
8025;06/10/2018;22,5;9,6
8032;06/10/2018;19,1;2,5
8042;06/10/2018;16,79;8,3
8048;06/10/2018;19,1;8,6
8055;06/10/2018;19,29;6,09
8075;06/10/2018;23,79;6,59
8085;06/10/2018;27,29;8,6
8091;06/10/2018;25,29;9,1
8094;06/10/2018;24,89;12
8112;06/10/2018;25,2;10,5
8117;06/10/2018;18,29;5,5
8141;06/10/2018;25,89;9,1
8148;06/10/2018;24,89;6,9
8160;06/10/2018;26,89;15,19
8171;06/10/2018;28,2;13,19
8175;06/10/2018;26;16,39
8181;06/10/2018;25,7;17,2
8184;06/10/2018;26,39;11,89
8213;06/10/2018;25,39;11,6
8221;06/10/2018;28,6;9,39
8231;06/10/2018;27;10,6
8233;06/10/2018;26,29;10,19
8235;06/10/2018;27,39;10,3
8261;06/10/2018;30;15,39
8279;06/10/2018;28,89;11
8285;06/10/2018;26,89;17,5
8306;06/10/2018;26,5;14,1
8330;06/10/2018;32;12,3
8348;06/10/2018;29,29;12,39
8383;06/10/2018;31,5;14,3
8391;06/10/2018;33;15,89
8410;06/10/2018;32,79;13,8
8417;06/10/2018;28,7;15,69
8419;06/10/2018;29,79;9,89
8430;06/10/2018;30,7;16
8451;06/10/2018;33,29;11,69
8452;06/10/2018;28;21,1
8482;06/10/2018;26,7;15,69
8487;06/10/2018;26,29;18,2
60015;06/10/2018;24,1;14,89
60020;06/10/2018;27,29;21,39
8001;07/10/2018;18,1;10,89
8008;07/10/2018;15,39;3,9
8015;07/10/2018;14,3;8,39
8023;07/10/2018;16,89;11,5
8025;07/10/2018;16,29;11,39
8032;07/10/2018;10,1;5,59
8042;07/10/2018;17,2;5,69
8048;07/10/2018;21,5;4,5
8055;07/10/2018;13,6;3,5
8075;07/10/2018;12,69;5,3
8085;07/10/2018;14,8;9,8
8091;07/10/2018;16;5,8
8094;07/10/2018;19,5;9,19
8112;07/10/2018;20,39;8,6
8117;07/10/2018;12;3,09
8141;07/10/2018;17,89;4,19
8148;07/10/2018;14,39;5,3
8160;07/10/2018;18,2;12,39
8171;07/10/2018;21,7;12
8175;07/10/2018;23,89;15,6
8181;07/10/2018;23,5;15,5
8184;07/10/2018;21,89;13,1
8213;07/10/2018;14,5;6
8221;07/10/2018;20,2;10,1
8231;07/10/2018;20,5;9,1
8233;07/10/2018;16,2;7,9
8235;07/10/2018;16,79;7,9
8261;07/10/2018;24,5;11,39
8279;07/10/2018;23,79;12,6
8285;07/10/2018;25,5;17,6
8306;07/10/2018;25,2;15,6
8330;07/10/2018;25,89;12,8
8348;07/10/2018;22,79;12,1
8383;07/10/2018;31;16,1
8391;07/10/2018;32,4;18,1
8410;07/10/2018;31,6;15,19
8417;07/10/2018;27,5;16,89
8419;07/10/2018;28,89;10
8430;07/10/2018;30,7;16,29
8451;07/10/2018;32,09;15
8452;07/10/2018;25,6;20,39
8482;07/10/2018;33,79;17
8487;07/10/2018;26,7;18,29
60015;07/10/2018;25,89;15,5
60020;07/10/2018;27,79;21,2
8001;08/10/2018;19,79;10,1
8008;08/10/2018;20,7;2,4
8015;08/10/2018;18,2;6,59
8023;08/10/2018;17,6;11,1
8025;08/10/2018;18,1;13,3
8032;08/10/2018;15,8;7,09
8042;08/10/2018;22,29;5
8048;08/10/2018;25,7;3,4
8055;08/10/2018;19,1;2,59
8075;08/10/2018;15,69;7,3
8085;08/10/2018;19;8,1
8091;08/10/2018;18;6,3
8094;08/10/2018;19,39;7,8
8112;08/10/2018;19,39;5,9
8117;08/10/2018;8,19;1,89
8141;08/10/2018;18,5;4,4
8148;08/10/2018;15;7,19
8160;08/10/2018;22,6;11,5
8171;08/10/2018;21,29;8,69
8175;08/10/2018;21,7;10,19
8181;08/10/2018;21,79;15
8184;08/10/2018;22,7;10,8
8213;08/10/2018;17;3,09
8221;08/10/2018;20,5;5,5
8231;08/10/2018;18;4,59
8233;08/10/2018;16,5;6,69
8235;08/10/2018;17,79;7
8261;08/10/2018;24,5;10,19
8279;08/10/2018;22,1;8,19
8285;08/10/2018;23,29;15,3
8306;08/10/2018;23,1;12,8
8330;08/10/2018;27;8,89
8348;08/10/2018;21,39;7,8
8383;08/10/2018;26,89;11,69
8391;08/10/2018;28,7;15,5
8410;08/10/2018;29,1;13,6
8417;08/10/2018;24,2;13,1
8419;08/10/2018;26,5;8,8
8430;08/10/2018;24;17,29
8451;08/10/2018;28,39;13,5
8452;08/10/2018;25;19,5
8482;08/10/2018;26,29;21,5
8487;08/10/2018;27,7;19,6
60015;08/10/2018;24,1;16,29
60020;08/10/2018;28,29;22,5
8001;09/10/2018;22,7;12,69
8008;09/10/2018;23,29;6
8015;09/10/2018;19,39;9,69
8023;09/10/2018;17,1;12,1
8025;09/10/2018;24;10,6
8032;09/10/2018;18,29;0,69
8042;09/10/2018;23,5;8,6
8048;09/10/2018;27,1;5,69
8055;09/10/2018;19;5,19
8075;09/10/2018;17,5;3
8085;09/10/2018;18,6;4,59
8091;09/10/2018;16,89;4,9
8094;09/10/2018;18,1;9,39
8112;09/10/2018;18;8
8117;09/10/2018;10,1;4,8
8141;09/10/2018;21,39;5,8
8148;09/10/2018;16,6;2,4
8160;09/10/2018;22,1;11,19
8171;09/10/2018;22,79;10,19
8175;09/10/2018;23,79;12,8
8181;09/10/2018;22,1;15,39
8184;09/10/2018;24,89;13,89
8213;09/10/2018;18,89;7,69
8221;09/10/2018;21;6,8
8231;09/10/2018;16,6;5,9
8233;09/10/2018;17;2,4
8235;09/10/2018;16,89;3,09
8261;09/10/2018;23,89;11,3
8279;09/10/2018;17;10,39
8285;09/10/2018;21,89;13,39
8306;09/10/2018;26,6;9,69
8330;09/10/2018;26,6;9,69
8348;09/10/2018;22,39;8,69
8383;09/10/2018;26,2;14
8391;09/10/2018;28,5;13,89
8410;09/10/2018;28,39;13,6
8417;09/10/2018;21,7;13,89
8419;09/10/2018;25;12,8
8430;09/10/2018;21,39;15,1
8451;09/10/2018;29,79;12,1
8452;09/10/2018;24,6;18,2
8482;09/10/2018;23,7;19,89
8487;09/10/2018;24,29;17,7
60015;09/10/2018;24;14,19
60020;09/10/2018;28,79;21,1
8001;10/10/2018;24,1;13,8
8008;10/10/2018;23,39;4,09
8015;10/10/2018;22,79;12,5
8023;10/10/2018;25,2;13,89
8025;10/10/2018;25,7;13,89
8032;10/10/2018;18,1;7,5
8042;10/10/2018;21,2;11,3
8048;10/10/2018;26,6;6,09
8055;10/10/2018;19;6
8075;10/10/2018;19,5;5,59
8085;10/10/2018;20,89;12,3
8091;10/10/2018;15,8;9,1
8094;10/10/2018;20,6;12,3
8112;10/10/2018;20,39;12,39
8117;10/10/2018;11,3;7,19
8141;10/10/2018;21,89;9,3
8148;10/10/2018;16,7;8,3
8160;10/10/2018;24,5;14,19
8171;10/10/2018;25,6;13,39
8175;10/10/2018;23,89;14,6
8181;10/10/2018;24,29;17,39
8184;10/10/2018;23,5;14,6
8213;10/10/2018;18,79;8,8
8221;10/10/2018;20;11,89
8231;10/10/2018;21;11,39
8233;10/10/2018;21,29;5,59
8235;10/10/2018;21,2;6,19
8261;10/10/2018;24,29;11,6
8279;10/10/2018;23,79;10,89
8285;10/10/2018;25,2;15,3
8306;10/10/2018;26;15,19
8330;10/10/2018;26,2;11,6
8348;10/10/2018;23,39;12,89
8383;10/10/2018;26,29;16,79
8391;10/10/2018;27,39;18,39
8410;10/10/2018;28,1;17
8417;10/10/2018;22,29;12,69
8419;10/10/2018;25,29;13
8430;10/10/2018;27;16
8451;10/10/2018;27,2;16
8452;10/10/2018;24,29;20,1
8482;10/10/2018;24,5;18,1
8487;10/10/2018;26,39;17,89
60015;10/10/2018;23,6;16
60020;10/10/2018;28,6;22,7
8001;11/10/2018;20,5;15
8008;11/10/2018;18,79;12,39
8015;11/10/2018;20,2;12,69
8023;11/10/2018;24,6;15,8
8025;11/10/2018;27;15
8032;11/10/2018;16,7;12,69
8042;11/10/2018;17,6;13
8048;11/10/2018;22,29;14,69
8055;11/10/2018;18,1;11
8075;11/10/2018;18,5;9,8
8085;11/10/2018;24,6;15,8
8091;11/10/2018;20,89;11,19
8094;11/10/2018;22,2;13,3
8112;11/10/2018;21,5;9,19
8117;11/10/2018;16,29;5,5
8141;11/10/2018;20,7;11,39
8148;11/10/2018;19,2;9,1
8160;11/10/2018;26,1;12,5
8171;11/10/2018;25,5;13
8175;11/10/2018;28,7;15,1
8181;11/10/2018;25,29;17,1
8184;11/10/2018;26,79;13,1
8213;11/10/2018;20,39;15,1
8221;11/10/2018;22;12,1
8231;11/10/2018;20,39;11,19
8233;11/10/2018;22,2;9,19
8235;11/10/2018;21,6;7,69
8261;11/10/2018;21,39;16,6
8279;11/10/2018;23,7;14,3
8285;11/10/2018;25,89;16,79
8306;11/10/2018;26,1;14
8330;11/10/2018;22,89;17,1
8348;11/10/2018;23,6;14,69
8383;11/10/2018;24,7;19,79
8391;11/10/2018;26,89;20,1
8410;11/10/2018;26,6;18,89
8417;11/10/2018;22;16
8419;11/10/2018;25,2;12,6
8430;11/10/2018;27,29;17,2
8451;11/10/2018;26,79;19,6
8452;11/10/2018;24,89;20,6
8482;11/10/2018;24,39;19,6
8487;11/10/2018;25,29;19,39
60015;11/10/2018;23,2;14,39
60020;11/10/2018;27,29;21,6
8001;12/10/2018;22,6;17,7
8008;12/10/2018;22,39;14,1
8015;12/10/2018;26,6;13,19
8023;12/10/2018;26,89;16
8025;12/10/2018;29,39;15,39
8032;12/10/2018;20,29;14
8042;12/10/2018;18,29;14,8
8048;12/10/2018;23,39;15,8
8055;12/10/2018;18,5;9
8075;12/10/2018;21,79;11,6
8085;12/10/2018;26,1;17,5
8091;12/10/2018;22,1;13,6
8094;12/10/2018;25,79;14,69
8112;12/10/2018;25,5;11,8
8117;12/10/2018;18;8,8
8141;12/10/2018;24;11,39
8148;12/10/2018;22,5;12,69
8160;12/10/2018;28,79;15,8
8171;12/10/2018;28,5;14,39
8175;12/10/2018;26,5;16,89
8181;12/10/2018;25,5;17,79
8184;12/10/2018;25,79;14
8213;12/10/2018;22,79;13
8221;12/10/2018;22,5;16,2
8231;12/10/2018;24,1;13,6
8233;12/10/2018;25,2;11,69
8235;12/10/2018;26,39;9,39
8261;12/10/2018;25,6;15,5
8279;12/10/2018;26,1;12,8
8285;12/10/2018;27,5;17,2
8306;12/10/2018;25,6;14,6
8330;12/10/2018;27,39;16,2
8348;12/10/2018;24,79;16,2
8383;12/10/2018;26,89;19,79
8391;12/10/2018;29,5;19,89
8410;12/10/2018;30,29;19
8417;12/10/2018;26,1;14,8
8419;12/10/2018;29,1;10,69
8430;12/10/2018;29,6;17,79
8451;12/10/2018;29,7;18,2
8452;12/10/2018;25,29;20,5
8482;12/10/2018;26,79;17,79
8487;12/10/2018;26;18,1
60015;12/10/2018;24,1;14,1
60020;12/10/2018;26,79;20,89
8001;13/10/2018;26,1;12,6
8008;13/10/2018;25,39;10,19
8015;13/10/2018;27,89;13,8
8023;13/10/2018;29,5;17,89
8025;13/10/2018;30;21,7
8032;13/10/2018;22,79;12,6
8042;13/10/2018;23,2;10
8048;13/10/2018;27;12,89
8055;13/10/2018;21,7;9,69
8075;13/10/2018;24,39;10,5
8085;13/10/2018;27,2;18,2
8091;13/10/2018;24;13,3
8094;13/10/2018;24;16
8112;13/10/2018;24,1;12,39
8117;13/10/2018;17,6;7,69
8141;13/10/2018;26,29;9,69
8148;13/10/2018;23,5;8,6
8160;13/10/2018;27,6;16,1
8171;13/10/2018;27,29;15,8
8175;13/10/2018;26;18,6
8181;13/10/2018;25,29;20,1
8184;13/10/2018;21,7;17,6
8213;13/10/2018;25;11,8
8221;13/10/2018;26,29;12,89
8231;13/10/2018;27,39;10,8
8233;13/10/2018;27,29;8,6
8235;13/10/2018;27,2;8,5
8261;13/10/2018;28,5;15,8
8279;13/10/2018;28,39;13,3
8285;13/10/2018;26,79;19,39
8306;13/10/2018;26,89;15,5
8330;13/10/2018;31,5;14,8
8348;13/10/2018;28,29;13,5
8383;13/10/2018;28,5;17,1
8391;13/10/2018;32,5;16,79
8410;13/10/2018;33,29;15
8417;13/10/2018;29;17
8419;13/10/2018;31,39;11,1
8430;13/10/2018;27,5;19,29
8451;13/10/2018;31,5;14
8452;13/10/2018;28,5;20,29
8482;13/10/2018;26,1;16,7
8487;13/10/2018;29,29;19,1
60015;13/10/2018;26,2;13,19
60020;13/10/2018;27;20,5
8001;14/10/2018;17,1;11,8
8008;14/10/2018;15,39;7,9
8015;14/10/2018;13,8;9,39
8023;14/10/2018;17,89;12,3
8025;14/10/2018;25,29;11,89
8032;14/10/2018;18,29;8,1
8042;14/10/2018;14,89;8,69
8048;14/10/2018;18;10,1
8055;14/10/2018;16,5;5,59
8075;14/10/2018;17,7;8,39
8085;14/10/2018;22;11,39
8091;14/10/2018;18,1;10,1
8094;14/10/2018;19,6;12,3
8112;14/10/2018;18,89;10,89
8117;14/10/2018;11;8,1
8141;14/10/2018;20,39;9,5
8148;14/10/2018;14,1;8,3
8160;14/10/2018;22,29;13,8
8171;14/10/2018;24,89;14,8
8175;14/10/2018;24,89;16,5
8181;14/10/2018;26;18,5
8184;14/10/2018;22,89;18,29
8213;14/10/2018;19,79;7,3
8221;14/10/2018;18,89;12,5
8231;14/10/2018;16,79;9,39
8233;14/10/2018;20,39;9,89
8235;14/10/2018;20,6;10
8261;14/10/2018;22,29;10,8
8279;14/10/2018;19,7;10,89
8285;14/10/2018;24,2;16,7
8306;14/10/2018;27,29;16,5
8330;14/10/2018;22,1;12,19
8348;14/10/2018;19,2;11,89
8383;14/10/2018;22,7;13,6
8391;14/10/2018;22,1;14,39
8410;14/10/2018;22,2;13,3
8417;14/10/2018;25,5;12,19
8419;14/10/2018;20,1;9,1
8430;14/10/2018;23,1;15,8
8451;14/10/2018;23;14,19
8452;14/10/2018;22,7;17,1
8482;14/10/2018;23,2;17,79
8487;14/10/2018;25;18,2
60015;14/10/2018;21,79;17,79
60020;14/10/2018;27,29;22,5
8001;15/10/2018;20,2;12,89
8008;15/10/2018;17,79;9,19
8015;15/10/2018;18,39;8,39
8023;15/10/2018;18;12,3
8025;15/10/2018;22,6;9,8
8032;15/10/2018;14,6;5,3
8042;15/10/2018;16,39;10
8048;15/10/2018;18,1;11,39
8055;15/10/2018;9,39;5,69
8075;15/10/2018;15,3;6,69
8085;15/10/2018;21;11
8091;15/10/2018;17,2;8,19
8094;15/10/2018;17,89;10,3
8112;15/10/2018;16;10,39
8117;15/10/2018;9,6;6,09
8141;15/10/2018;12,39;6,8
8148;15/10/2018;15;5,59
8160;15/10/2018;22,29;12,5
8171;15/10/2018;18,89;12,39
8175;15/10/2018;22,7;14,5
8181;15/10/2018;23,7;16,89
8184;15/10/2018;21,89;13,89
8213;15/10/2018;14,89;6,5
8221;15/10/2018;16,39;8,5
8231;15/10/2018;15,69;8
8233;15/10/2018;18,79;8,8
8235;15/10/2018;19,79;9
8261;15/10/2018;15;9,89
8279;15/10/2018;17,79;9
8285;15/10/2018;25,1;15,69
8306;15/10/2018;22,2;13,6
8330;15/10/2018;18,2;10,6
8348;15/10/2018;16,29;8,39
8383;15/10/2018;21,5;11,3
8391;15/10/2018;20,89;11
8410;15/10/2018;19,79;10
8417;15/10/2018;17,1;10,1
8419;15/10/2018;19,39;6,5
8430;15/10/2018;25,39;12,8
8451;15/10/2018;22,29;8,1
8452;15/10/2018;21,6;15,1
8482;15/10/2018;24,29;14,19
8487;15/10/2018;23;16,2
60015;15/10/2018;21,5;16,2
60020;15/10/2018;26,6;21,89
8001;16/10/2018;19,1;11,8
8008;16/10/2018;19,39;6,59
8015;16/10/2018;19,1;8,5
8023;16/10/2018;18,39;12,89
8025;16/10/2018;20,7;11,1
8032;16/10/2018;17,6;1
8042;16/10/2018;20,29;7,3
8048;16/10/2018;23,2;9,8
8055;16/10/2018;17,29;3,29
8075;16/10/2018;20,2;3
8085;16/10/2018;22;7
8091;16/10/2018;19,89;5,9
8094;16/10/2018;20,5;10
8112;16/10/2018;20,29;8,3
8117;16/10/2018;12,19;3,7
8141;16/10/2018;19,39;7,9
8148;16/10/2018;19,39;4,69
8160;16/10/2018;23,1;9,89
8171;16/10/2018;22,7;9,89
8175;16/10/2018;23,79;16,1
8181;16/10/2018;23;15,1
8184;16/10/2018;23;11,1
8213;16/10/2018;17,5;6,69
8221;16/10/2018;22,39;9,69
8231;16/10/2018;20,5;6,59
8233;16/10/2018;19,29;3,7
8235;16/10/2018;20,6;4,59
8261;16/10/2018;20,6;11,6
8279;16/10/2018;22,29;9,89
8285;16/10/2018;24,1;14,3
8306;16/10/2018;24,7;12
8330;16/10/2018;21,39;13,39
8348;16/10/2018;20,7;10,5
8383;16/10/2018;24,39;14
8391;16/10/2018;23,7;16
8410;16/10/2018;24;14
8417;16/10/2018;19,2;11,1
8419;16/10/2018;20,5;10,89
8430;16/10/2018;23,1;15,19
8451;16/10/2018;24;12,69
8452;16/10/2018;23,2;17,39
8482;16/10/2018;25,2;16,39
8487;16/10/2018;25;16,2
60015;16/10/2018;21,5;15
60020;16/10/2018;27,2;20,2
8001;17/10/2018;16,1;13,3
8008;17/10/2018;16,6;6,9
8015;17/10/2018;19,7;11
8023;17/10/2018;17,29;12,39
8025;17/10/2018;22,6;10,39
8032;17/10/2018;18,1;1,29
8042;17/10/2018;13,69;7,8
8048;17/10/2018;17,6;9,8
8055;17/10/2018;17,7;4,9
8075;17/10/2018;20,2;3,4
8085;17/10/2018;21,6;6,19
8091;17/10/2018;20,29;6,69
8094;17/10/2018;20,39;12,1
8112;17/10/2018;21,39;10,6
8117;17/10/2018;13,69;6
8141;17/10/2018;20;6,8
8148;17/10/2018;20,89;4,5
8160;17/10/2018;24,1;11,8
8171;17/10/2018;23,2;13,39
8175;17/10/2018;25,39;12,89
8181;17/10/2018;22,89;16,1
8184;17/10/2018;20,89;15,6
8213;17/10/2018;20,79;7,59
8221;17/10/2018;22,29;8,3
8231;17/10/2018;22,2;5,5
8233;17/10/2018;22,39;3,5
8235;17/10/2018;21,7;3,79
8261;17/10/2018;23,39;10,69
8279;17/10/2018;22,29;10
8285;17/10/2018;25;15,89
8306;17/10/2018;25,29;12,1
8330;17/10/2018;25,1;11,69
8348;17/10/2018;23,1;9,1
8383;17/10/2018;26,5;14,3
8391;17/10/2018;27;13,8
8410;17/10/2018;27,1;11,6
8417;17/10/2018;22,29;12,5
8419;17/10/2018;23,7;9
8430;17/10/2018;27,79;14,69
8451;17/10/2018;26,89;11,1
8452;17/10/2018;23,79;16,7
8482;17/10/2018;24,6;15,5
8487;17/10/2018;23,79;15,69
60015;17/10/2018;20,5;15,8
60020;17/10/2018;26,79;21,6
8001;18/10/2018;17,29;14,19
8008;18/10/2018;17,1;11,5
8015;18/10/2018;16,7;12,69
8023;18/10/2018;17,1;15,5
8025;18/10/2018;17,39;14,19
8032;18/10/2018;14,69;10,5
8042;18/10/2018;17,79;12
8048;18/10/2018;23,1;11,69
8055;18/10/2018;19,2;10
8075;18/10/2018;14,89;11
8085;18/10/2018;20,39;7,9
8091;18/10/2018;19,6;7,3
8094;18/10/2018;21,2;12,5
8112;18/10/2018;17,39;10,1
8117;18/10/2018;12,19;6,09
8141;18/10/2018;20,2;11,5
8148;18/10/2018;17,5;9,5
8160;18/10/2018;22,1;11,19
8171;18/10/2018;20,79;13,3
8175;18/10/2018;23,6;13,89
8181;18/10/2018;22,79;16,6
8184;18/10/2018;19,39;15,8
8213;18/10/2018;19;11,3
8221;18/10/2018;21,39;12
8231;18/10/2018;16,29;10,8
8233;18/10/2018;15,19;6,69
8235;18/10/2018;16,39;8,5
8261;18/10/2018;21,6;12,3
8279;18/10/2018;18,29;9,5
8285;18/10/2018;17,89;15,89
8306;18/10/2018;24,79;15,69
8330;18/10/2018;22;13
8348;18/10/2018;20,39;12,3
8383;18/10/2018;17,29;14,1
8391;18/10/2018;18,1;13,69
8410;18/10/2018;17,89;12,8
8417;18/10/2018;18,89;10,69
8419;18/10/2018;14,39;7,09
8430;18/10/2018;25,89;14,1
8451;18/10/2018;19,89;12,3
8452;18/10/2018;20,6;15,1
8482;18/10/2018;19,79;13,39
8487;18/10/2018;23,2;13,89
60015;18/10/2018;18,29;15,3
60020;18/10/2018;24,89;20,79
8001;19/10/2018;19,79;15
8008;19/10/2018;19;10,1
8015;19/10/2018;17,7;12,8
8023;19/10/2018;18,29;15,6
8025;19/10/2018;20,2;15,5
8032;19/10/2018;16,89;10,19
8042;19/10/2018;20,1;12,6
8048;19/10/2018;25,5;10,6
8055;19/10/2018;20,6;9,19
8075;19/10/2018;16,1;11
8085;19/10/2018;23;13,39
8091;19/10/2018;19,5;8,5
8094;19/10/2018;20,39;13,8
8112;19/10/2018;22,6;11,6
8117;19/10/2018;12,89;6,59
8141;19/10/2018;20;12,69
8148;19/10/2018;14,89;12,39
8160;19/10/2018;19,79;15,1
8171;19/10/2018;23,6;15,89
8175;19/10/2018;22;16,29
8181;19/10/2018;24,29;18,29
8184;19/10/2018;22,29;17,29
8213;19/10/2018;15,6;12
8221;19/10/2018;17,89;12,69
8231;19/10/2018;14;10,3
8233;19/10/2018;15,19;11,5
8235;19/10/2018;12,6;10,69
8261;19/10/2018;20,2;14,19
8279;19/10/2018;16,79;9,8
8285;19/10/2018;22,5;15,6
8306;19/10/2018;24,2;17,29
8330;19/10/2018;22,6;14,19
8348;19/10/2018;16,29;12,3
8383;19/10/2018;22,39;13,5
8391;19/10/2018;22,89;12,8
8410;19/10/2018;23,1;10,69
8417;19/10/2018;17,7;8,69
8419;19/10/2018;18,39;5,9
8430;19/10/2018;24,1;15,6
8451;19/10/2018;22,7;9,8
8452;19/10/2018;22;13,89
8482;19/10/2018;20,7;11,5
8487;19/10/2018;22,2;12,8
60015;19/10/2018;17,39;13,8
60020;19/10/2018;24,6;19,1
8001;20/10/2018;21,5;14,89
8008;20/10/2018;20;8,6
8015;20/10/2018;18,39;11,19
8023;20/10/2018;18;14,8
8025;20/10/2018;19,5;14,69
8032;20/10/2018;17,1;7,69
8042;20/10/2018;21,29;10,69
8048;20/10/2018;26,1;10,69
8055;20/10/2018;19,5;8,69
8075;20/10/2018;17,1;10,69
8085;20/10/2018;23,39;12,5
8091;20/10/2018;19,79;10,39
8094;20/10/2018;21,2;13
8112;20/10/2018;22,1;12,3
8117;20/10/2018;15,1;7,9
8141;20/10/2018;21,29;12,1
8148;20/10/2018;17,2;10,1
8160;20/10/2018;23,79;14,8
8171;20/10/2018;23,89;15
8175;20/10/2018;24,29;14,5
8181;20/10/2018;23,79;17,39
8184;20/10/2018;23,5;14,5
8213;20/10/2018;18,89;11,39
8221;20/10/2018;21,2;13,19
8231;20/10/2018;20,29;11,5
8233;20/10/2018;17,5;10,69
8235;20/10/2018;19,39;9
8261;20/10/2018;21,7;12,5
8279;20/10/2018;20,89;11,69
8285;20/10/2018;22,2;17,29
8306;20/10/2018;25,89;14,69
8330;20/10/2018;21,7;12,69
8348;20/10/2018;20,7;10,19
8383;20/10/2018;20,1;12,1
8391;20/10/2018;17,6;12,69
8410;20/10/2018;20,6;10,6
8417;20/10/2018;19;12
8419;20/10/2018;16,7;6,59
8430;20/10/2018;22,7;15,5
8451;20/10/2018;18,7;13,39
8452;20/10/2018;19,79;15
8482;20/10/2018;22,29;13,8
8487;20/10/2018;23,6;16,39
60015;20/10/2018;20,2;13,69
60020;20/10/2018;26,2;18,2
8001;21/10/2018;21,1;14,89
8008;21/10/2018;21,79;8,1
8015;21/10/2018;20;11,3
8023;21/10/2018;17,6;13,5
8025;21/10/2018;24;12,6
8032;21/10/2018;21,29;2,9
8042;21/10/2018;22,5;11,1
8048;21/10/2018;26,6;10,39
8055;21/10/2018;22,2;9,69
